geography_code,variable,synth_fraction,constraint_fraction
d167,hh_size4,0.13970588235294118,0.13970588235294118
d167,m_0_to_30,0.022222222222222223,0.022222222222222223
d167,f_0_to_30,0.02666666666666667,0.02666666666666667
d167,m_30_to_60,0.31333333333333335,0.31333333333333335
d167,f_30_to_60,0.2866666666666667,0.2866666666666667
d167,m_gt_60,0.19333333333333333,0.19333333333333333
d167,f_gt_60,0.15777777777777777,0.15777777777777777
d167,edu_non,0.14444444444444443,0.14444444444444443
d167,edu_low,0.5,0.49777777777777776
d167,edu_middle,0.3288888888888889,0.33111111111111113
d167,edu_high,0.02666666666666667,0.02666666666666667
d173,location_urban,1,1
d173,location_rural,0,0
d173,hh_size1,0.264026402640264,0.26732673267326734
d173,hh_size2,0.6996699669966997,0.6963696369636964
d173,hh_size3,0.009900990099009901,0.009900990099009901
d173,hh_size4,0.026402640264026403,0.026402640264026403
d173,m_0_to_30,0.03262955854126679,0.032692307692307694
d173,f_0_to_30,0.01727447216890595,0.01730769230769231
d173,m_30_to_60,0.40115163147792704,0.40384615384615385
d173,f_30_to_60,0.31285988483685223,0.3096153846153846
d173,m_gt_60,0.11900191938579655,0.11923076923076924
d173,f_gt_60,0.11708253358925144,0.11730769230769231
d173,edu_non,0.09213051823416507,0.09230769230769231
d173,edu_low,0.3704414587332054,0.36730769230769234
d173,edu_middle,0.491362763915547,0.49423076923076925
d173,edu_high,0.046065259117082535,0.046153846153846156
d107,location_urban,0,0
d107,location_rural,1,1
d107,hh_size1,0.27483443708609273,0.27483443708609273
d107,hh_size2,0.6490066225165563,0.652317880794702
d107,hh_size3,0.009933774834437087,0.009933774834437087
d107,hh_size4,0.06622516556291391,0.06291390728476821
d107,m_0_to_30,0.023809523809523808,0.023762376237623763
d107,f_0_to_30,0.03571428571428571,0.03564356435643564
d107,m_30_to_60,0.3492063492063492,0.3504950495049505
d107,f_30_to_60,0.30753968253968256,0.3069306930693069
d107,m_gt_60,0.1488095238095238,0.1485148514851485
d107,f_gt_60,0.1349206349206349,0.13465346534653466
d107,edu_non,0.10119047619047619,0.100990099009901
d107,edu_low,0.5337301587301587,0.5346534653465347
d107,edu_middle,0.32341269841269843,0.3227722772277228
d107,edu_high,0.041666666666666664,0.041584158415841586
d174,location_urban,1,1
d174,location_rural,0,0
d174,hh_size1,0.29577464788732394,0.29577464788732394
d174,hh_size2,0.6936619718309859,0.6936619718309859
d174,hh_size3,0.01056338028169014,0.01056338028169014
d174,hh_size4,0,0
d174,m_0_to_30,0.026694045174537988,0.026694045174537988
d174,f_0_to_30,0.024640657084188913,0.024640657084188913
d174,m_30_to_60,0.3613963039014374,0.36344969199178645
d174,f_30_to_60,0.324435318275154,0.324435318275154
d174,m_gt_60,0.10882956878850103,0.10882956878850103
d174,f_gt_60,0.1540041067761807,0.15195071868583163
d174,edu_non,0.08624229979466119,0.08624229979466119
d174,edu_low,0.3860369609856263,0.3839835728952772
d174,edu_middle,0.48254620123203285,0.48459958932238195
d174,edu_high,0.045174537987679675,0.045174537987679675
d149,location_urban,1,1
d149,location_rural,0,0
d149,hh_size1,0.3366013071895425,0.33876221498371334
d149,hh_size2,0.4477124183006536,0.4495114006514658
d149,hh_size3,0.032679738562091505,0.03257328990228013
d149,hh_size4,0.1830065359477124,0.1791530944625407
d149,m_0_to_30,0.15766738660907129,0.15698924731182795
d149,f_0_to_30,0.12095032397408208,0.12043010752688173
d149,m_30_to_60,0.3304535637149028,0.3311827956989247
d149,f_30_to_60,0.2980561555075594,0.2989247311827957
d149,m_gt_60,0.04535637149028078,0.04516129032258064
d149,f_gt_60,0.047516198704103674,0.047311827956989246
d149,edu_non,0.06911447084233262,0.06881720430107527
d149,edu_low,0.24190064794816415,0.24086021505376345
d149,edu_middle,0.5896328293736501,0.5913978494623656
d149,edu_high,0.09935205183585313,0.0989247311827957
d46,location_urban,0,0
d46,location_rural,1,1
d46,hh_size1,0.24390243902439024,0.24316109422492402
d46,hh_size2,0.6920731707317073,0.6899696048632219
d46,hh_size3,0.012195121951219513,0.0121580547112462
d46,hh_size4,0.051829268292682924,0.0547112462006079
d46,m_0_to_30,0.021314387211367674,0.02127659574468085
d46,f_0_to_30,0.02486678507992895,0.024822695035460994
d46,m_30_to_60,0.325044404973357,0.324468085106383
d46,f_30_to_60,0.3392539964476021,0.3404255319148936
d46,m_gt_60,0.13854351687388988,0.13829787234042554
d46,f_gt_60,0.15097690941385436,0.15070921985815602
d46,edu_non,0.12255772646536411,0.12234042553191489
d46,edu_low,0.5470692717584369,0.5478723404255319
d46,edu_middle,0.30728241563055064,0.3067375886524823
d46,edu_high,0.023090586145648313,0.02304964539007092
d117,location_urban,0,0
d117,location_rural,1,1
d117,hh_size1,0.24825174825174826,0.24825174825174826
d117,hh_size2,0.6503496503496503,0.6538461538461539
d117,hh_size3,0.017482517482517484,0.017482517482517484
d117,hh_size4,0.08391608391608392,0.08041958041958042
d117,m_0_to_30,0.01867219917012448,0.018633540372670808
d117,f_0_to_30,0.026970954356846474,0.026915113871635612
d117,m_30_to_60,0.3257261410788382,0.3250517598343685
d117,f_30_to_60,0.33402489626556015,0.33540372670807456
d117,m_gt_60,0.15352697095435686,0.15320910973084886
d117,f_gt_60,0.14107883817427386,0.14078674948240166
d117,edu_non,0.11203319502074689,0.11180124223602485
d117,edu_low,0.5726141078838174,0.5734989648033126
d117,edu_middle,0.3008298755186722,0.3002070393374741
d117,edu_high,0.014522821576763486,0.014492753623188406
d152,location_urban,0,0
d152,location_rural,1,1
d152,hh_size1,0.22742474916387959,0.22666666666666666
d152,hh_size2,0.6822742474916388,0.68
d152,hh_size3,0.006688963210702341,0.006666666666666667
d152,hh_size4,0.08361204013377926,0.08666666666666667
d152,m_0_to_30,0.027613412228796843,0.027559055118110236
d152,f_0_to_30,0.021696252465483234,0.021653543307086614
d152,m_30_to_60,0.3530571992110454,0.3543307086614173
d152,f_30_to_60,0.3116370808678501,0.3110236220472441
d152,m_gt_60,0.14792899408284024,0.14763779527559054
d152,f_gt_60,0.13806706114398423,0.1377952755905512
d152,edu_non,0.1203155818540434,0.12007874015748031
d152,edu_low,0.5266272189349113,0.5275590551181102
d152,edu_middle,0.32741617357001973,0.32677165354330706
d152,edu_high,0.02564102564102564,0.025590551181102362
d147,location_urban,0,0
d147,location_rural,1,1
d147,hh_size1,0.23129251700680273,0.23129251700680273
d147,hh_size2,0.6020408163265306,0.608843537414966
d147,hh_size3,0.013605442176870748,0.013605442176870748
d147,hh_size4,0.15306122448979592,0.14625850340136054
d147,m_0_to_30,0.027139874739039668,0.02702702702702703
d147,f_0_to_30,0.04592901878914405,0.04573804573804574
d147,m_30_to_60,0.325678496868476,0.3264033264033264
d147,f_30_to_60,0.31315240083507306,0.31392931392931395
d147,m_gt_60,0.13569937369519833,0.13513513513513514
d147,f_gt_60,0.1524008350730689,0.15176715176715178
d147,edu_non,0.11064718162839249,0.1101871101871102
d147,edu_low,0.5010438413361169,0.501039501039501
d147,edu_middle,0.3653444676409186,0.3659043659043659
d147,edu_high,0.022964509394572025,0.02286902286902287
d141,location_urban,1,1
d141,location_rural,0,0
d141,hh_size1,0.2701863354037267,0.26993865030674846
d141,hh_size2,0.5186335403726708,0.5122699386503068
d141,hh_size3,0.037267080745341616,0.03680981595092025
d141,hh_size4,0.17391304347826086,0.18098159509202455
d141,m_0_to_30,0.1267056530214425,0.12572533849129594
d141,f_0_to_30,0.1539961013645224,0.15473887814313347
d141,m_30_to_60,0.29239766081871343,0.29206963249516443
d141,f_30_to_60,0.32943469785575047,0.3307543520309478
d141,m_gt_60,0.05263157894736842,0.05222437137330754
d141,f_gt_60,0.04483430799220273,0.04448742746615087
d141,edu_non,0.08771929824561403,0.08704061895551257
d141,edu_low,0.1968810916179337,0.195357833655706
d141,edu_middle,0.621832358674464,0.6247582205029013
d141,edu_high,0.0935672514619883,0.09284332688588008
d182,location_urban,0,0
d182,location_rural,1,1
d182,hh_size1,0.21933085501858737,0.21933085501858737
d182,hh_size2,0.6988847583643123,0.6988847583643123
d182,hh_size3,0.01858736059479554,0.01858736059479554
d182,hh_size4,0.06319702602230483,0.06319702602230483
d182,m_0_to_30,0.017130620985010708,0.017130620985010708
d182,f_0_to_30,0.019271948608137045,0.019271948608137045
d182,m_30_to_60,0.3404710920770878,0.33832976445396146
d182,f_30_to_60,0.278372591006424,0.28051391862955033
d182,m_gt_60,0.17987152034261242,0.17987152034261242
d182,f_gt_60,0.16488222698072805,0.16488222698072805
d182,edu_non,0.1006423982869379,0.1006423982869379
d182,edu_low,0.563169164882227,0.5653104925053534
d182,edu_middle,0.3169164882226981,0.3147751605995717
d182,edu_high,0.019271948608137045,0.019271948608137045
d36,location_urban,0,0
d36,location_rural,1,1
d36,hh_size1,0.21305841924398625,0.21305841924398625
d36,hh_size2,0.6597938144329897,0.6597938144329897
d36,hh_size3,0.024054982817869417,0.024054982817869417
d36,hh_size4,0.10309278350515463,0.10309278350515463
d36,m_0_to_30,0.018108651911468814,0.018108651911468814
d36,f_0_to_30,0.02012072434607646,0.02012072434607646
d36,m_30_to_60,0.323943661971831,0.323943661971831
d36,f_30_to_60,0.3440643863179074,0.3440643863179074
d36,m_gt_60,0.14285714285714285,0.14285714285714285
d36,f_gt_60,0.15090543259557343,0.15090543259557343
d36,edu_non,0.1267605633802817,0.1267605633802817
d36,edu_low,0.5533199195171026,0.5513078470824949
d36,edu_middle,0.28772635814889336,0.289738430583501
d36,edu_high,0.03219315895372234,0.03219315895372234
d119,location_urban,0,0
d119,location_rural,1,1
d119,hh_size1,0.23841059602649006,0.23920265780730898
d119,hh_size2,0.609271523178808,0.6112956810631229
d119,hh_size3,0.026490066225165563,0.026578073089700997
d119,hh_size4,0.12582781456953643,0.12292358803986711
d119,m_0_to_30,0.01593625498007968,0.015968063872255488
d119,f_0_to_30,0.0099601593625498,0.00998003992015968
d119,m_30_to_60,0.34462151394422313,0.34331337325349304
d119,f_30_to_60,0.33067729083665337,0.3313373253493014
d119,m_gt_60,0.16334661354581673,0.16367265469061876
d119,f_gt_60,0.13545816733067728,0.13572854291417166
d119,edu_non,0.10557768924302789,0.10578842315369262
d119,edu_low,0.5677290836653387,0.5668662674650699
d119,edu_middle,0.30677290836653387,0.3073852295409182
d119,edu_high,0.0199203187250996,0.01996007984031936
d82,location_urban,0,0
d82,location_rural,1,1
d82,hh_size1,0.24,0.2408026755852843
d82,hh_size2,0.6566666666666666,0.6622073578595318
d82,hh_size3,0.01,0.010033444816053512
d82,hh_size4,0.09333333333333334,0.08695652173913043
d82,m_0_to_30,0.019880715705765408,0.019880715705765408
d82,f_0_to_30,0.02584493041749503,0.02584493041749503
d82,m_30_to_60,0.3220675944333996,0.3220675944333996
d82,f_30_to_60,0.3558648111332008,0.3558648111332008
d82,m_gt_60,0.13916500994035785,0.13916500994035785
d82,f_gt_60,0.13717693836978131,0.13717693836978131
d82,edu_non,0.11332007952286283,0.11332007952286283
d82,edu_low,0.562624254473161,0.562624254473161
d82,edu_middle,0.2982107355864811,0.2982107355864811
d82,edu_high,0.02584493041749503,0.02584493041749503
d159,location_urban,0,0
d159,location_rural,1,1
d159,hh_size1,0.24028268551236748,0.24113475177304963
d159,hh_size2,0.6890459363957597,0.6950354609929078
d159,hh_size3,0.014134275618374558,0.014184397163120567
d159,hh_size4,0.05653710247349823,0.04964539007092199
d159,m_0_to_30,0.03909465020576132,0.03909465020576132
d159,f_0_to_30,0.01646090534979424,0.01646090534979424
d159,m_30_to_60,0.32098765432098764,0.32098765432098764
d159,f_30_to_60,0.30864197530864196,0.30864197530864196
d159,m_gt_60,0.1646090534979424,0.1646090534979424
d159,f_gt_60,0.15020576131687244,0.15020576131687244
d159,edu_non,0.1111111111111111,0.1111111111111111
d159,edu_low,0.5473251028806584,0.5473251028806584
d159,edu_middle,0.31275720164609055,0.31275720164609055
d159,edu_high,0.02880658436213992,0.02880658436213992
d143,location_urban,0,0
d143,location_rural,1,1
d143,hh_size1,0.19601328903654486,0.19536423841059603
d143,hh_size2,0.6943521594684385,0.6920529801324503
d143,hh_size3,0.013289036544850499,0.013245033112582781
d143,hh_size4,0.09634551495016612,0.09933774834437085
d143,m_0_to_30,0.019305019305019305,0.019267822736030827
d143,f_0_to_30,0.011583011583011582,0.011560693641618497
d143,m_30_to_60,0.33204633204633205,0.3333333333333333
d143,f_30_to_60,0.33204633204633205,0.33140655105973027
d143,m_gt_60,0.15444015444015444,0.15414258188824662
d143,f_gt_60,0.15057915057915058,0.15028901734104047
d143,edu_non,0.12548262548262548,0.1252408477842004
d143,edu_low,0.5231660231660231,0.5240847784200385
d143,edu_middle,0.3301158301158301,0.32947976878612717
d143,edu_high,0.021235521235521235,0.02119460500963391
d169,location_urban,0,0
d169,location_rural,1,1
d169,hh_size1,0.2206405693950178,0.2198581560283688
d169,hh_size2,0.6832740213523132,0.6808510638297872
d169,hh_size3,0.017793594306049824,0.01773049645390071
d169,hh_size4,0.07829181494661921,0.08156028368794327
d169,m_0_to_30,0.018633540372670808,0.01859504132231405
d169,f_0_to_30,0.026915113871635612,0.026859504132231406
d169,m_30_to_60,0.30434782608695654,0.3037190082644628
d169,f_30_to_60,0.3333333333333333,0.3347107438016529
d169,m_gt_60,0.15734989648033126,0.15702479338842976
d169,f_gt_60,0.15942028985507245,0.1590909090909091
d169,edu_non,0.10766045548654245,0.10743801652892562
d169,edu_low,0.5507246376811594,0.5516528925619835
d169,edu_middle,0.32091097308488614,0.3202479338842975
d169,edu_high,0.020703933747412008,0.02066115702479339
d148,location_urban,0,0
d148,location_rural,1,1
d148,hh_size1,0.2347266881028939,0.2347266881028939
d148,hh_size2,0.617363344051447,0.6205787781350482
d148,hh_size3,0.003215434083601286,0.003215434083601286
d148,hh_size4,0.14469453376205788,0.1414790996784566
d148,m_0_to_30,0.015841584158415842,0.015810276679841896
d148,f_0_to_30,0.02574257425742574,0.025691699604743084
d148,m_30_to_60,0.3287128712871287,0.32806324110671936
d148,f_30_to_60,0.36633663366336633,0.3675889328063241
d148,m_gt_60,0.11485148514851486,0.11462450592885376
d148,f_gt_60,0.1485148514851485,0.1482213438735178
d148,edu_non,0.11287128712871287,0.11264822134387352
d148,edu_low,0.5683168316831683,0.5691699604743083
d148,edu_middle,0.29504950495049503,0.29446640316205536
d148,edu_high,0.023762376237623763,0.023715415019762844
d130,location_urban,0,0
d130,location_rural,1,1
d130,hh_size1,0.24305555555555555,0.24305555555555555
d130,hh_size2,0.6284722222222222,0.6319444444444444
d130,hh_size3,0.013888888888888888,0.013888888888888888
d130,hh_size4,0.11458333333333333,0.1111111111111111
d130,m_0_to_30,0.025157232704402517,0.02510460251046025
d130,f_0_to_30,0.025157232704402517,0.02510460251046025
d130,m_30_to_60,0.36058700209643607,0.3619246861924686
d130,f_30_to_60,0.2976939203354298,0.29707112970711297
d130,m_gt_60,0.14046121593291405,0.1401673640167364
d130,f_gt_60,0.1509433962264151,0.1506276150627615
d130,edu_non,0.1090146750524109,0.1087866108786611
d130,edu_low,0.549266247379455,0.5502092050209205
d130,edu_middle,0.31865828092243187,0.3179916317991632
d130,edu_high,0.023060796645702306,0.02301255230125523
d170,location_urban,0,0
d170,location_rural,1,1
d170,hh_size1,0.25,0.24912280701754386
d170,hh_size2,0.6795774647887324,0.6771929824561403
d170,hh_size3,0.028169014084507043,0.028070175438596492
d170,hh_size4,0.04225352112676056,0.0456140350877193
d170,m_0_to_30,0.008113590263691683,0.008097165991902834
d170,f_0_to_30,0.014198782961460446,0.01417004048582996
d170,m_30_to_60,0.3488843813387424,0.35020242914979755
d170,f_30_to_60,0.3184584178498986,0.31781376518218624
d170,m_gt_60,0.1643002028397566,0.16396761133603238
d170,f_gt_60,0.1460446247464503,0.145748987854251
d170,edu_non,0.1460446247464503,0.145748987854251
d170,edu_low,0.5172413793103449,0.5182186234817814
d170,edu_middle,0.3144016227180527,0.31376518218623484
d170,edu_high,0.02231237322515213,0.022267206477732792
d153,location_urban,1,1
d153,location_rural,0,0
d153,hh_size1,0.25163398692810457,0.250814332247557
d153,hh_size2,0.7058823529411765,0.7035830618892508
d153,hh_size3,0.0032679738562091504,0.003257328990228013
d153,hh_size4,0.0392156862745098,0.04234527687296417
d153,m_0_to_30,0.01717557251908397,0.017142857142857144
d153,f_0_to_30,0.022900763358778626,0.022857142857142857
d153,m_30_to_60,0.3606870229007634,0.3619047619047619
d153,f_30_to_60,0.34923664122137404,0.3485714285714286
d153,m_gt_60,0.14694656488549618,0.14666666666666667
d153,f_gt_60,0.10305343511450382,0.10285714285714286
d153,edu_non,0.07251908396946564,0.07238095238095238
d153,edu_low,0.3950381679389313,0.3942857142857143
d153,edu_middle,0.48282442748091603,0.4838095238095238
d153,edu_high,0.04961832061068702,0.049523809523809526
d162,location_urban,1,1
d162,location_rural,0,0
d162,hh_size1,0.3018867924528302,0.303125
d162,hh_size2,0.48427672955974843,0.484375
d162,hh_size3,0.03773584905660377,0.0375
d162,hh_size4,0.1761006289308176,0.175
d162,m_0_to_30,0.1350806451612903,0.1342685370741483
d162,f_0_to_30,0.12298387096774194,0.12224448897795591
d162,m_30_to_60,0.3225806451612903,0.3246492985971944
d162,f_30_to_60,0.32056451612903225,0.32064128256513025
d162,m_gt_60,0.04032258064516129,0.04008016032064128
d162,f_gt_60,0.05846774193548387,0.05811623246492986
d162,edu_non,0.07661290322580645,0.07615230460921844
d162,edu_low,0.24596774193548387,0.24448897795591182
d162,edu_middle,0.5846774193548387,0.5871743486973948
d162,edu_high,0.09274193548387097,0.09218436873747494
d40,location_urban,0,0
d40,location_rural,1,1
d40,hh_size1,0.17793594306049823,0.17857142857142858
d40,hh_size2,0.7046263345195729,0.7107142857142857
d40,hh_size3,0.014234875444839857,0.014285714285714285
d40,hh_size4,0.10320284697508897,0.09642857142857143
d40,m_0_to_30,0.03490759753593429,0.03490759753593429
d40,f_0_to_30,0.022587268993839837,0.022587268993839837
d40,m_30_to_60,0.2915811088295688,0.2915811088295688
d40,f_30_to_60,0.3347022587268994,0.3347022587268994
d40,m_gt_60,0.162217659137577,0.162217659137577
d40,f_gt_60,0.1540041067761807,0.1540041067761807
d40,edu_non,0.11498973305954825,0.11498973305954825
d40,edu_low,0.5585215605749486,0.5585215605749486
d40,edu_middle,0.30390143737166325,0.30390143737166325
d40,edu_high,0.022587268993839837,0.022587268993839837
d122,location_urban,1,1
d122,location_rural,0,0
d122,hh_size1,0.26885245901639343,0.2703583061889251
d122,hh_size2,0.47540983606557374,0.4723127035830619
d122,hh_size3,0.03278688524590164,0.03257328990228013
d122,hh_size4,0.22295081967213115,0.2247557003257329
d122,m_0_to_30,0.14893617021276595,0.1483050847457627
d122,f_0_to_30,0.13404255319148936,0.13347457627118645
d122,m_30_to_60,0.31063829787234043,0.3114406779661017
d122,f_30_to_60,0.3021276595744681,0.3029661016949153
d122,m_gt_60,0.04893617021276596,0.048728813559322036
d122,f_gt_60,0.05531914893617021,0.05508474576271186
d122,edu_non,0.06808510638297872,0.06779661016949153
d122,edu_low,0.23617021276595745,0.23516949152542374
d122,edu_middle,0.6021276595744681,0.6038135593220338
d122,edu_high,0.09361702127659574,0.09322033898305085
d166,location_urban,1,1
d166,location_rural,0,0
d166,hh_size1,0.3270440251572327,0.32710280373831774
d166,hh_size2,0.4308176100628931,0.42990654205607476
d166,hh_size3,0.040880503144654086,0.040498442367601244
d166,hh_size4,0.20125786163522014,0.20249221183800623
d166,m_0_to_30,0.14137214137214138,0.1402061855670103
d166,f_0_to_30,0.1683991683991684,0.16907216494845362
d166,m_30_to_60,0.3097713097713098,0.311340206185567
d166,f_30_to_60,0.288981288981289,0.28865979381443296
d166,m_gt_60,0.04573804573804574,0.04536082474226804
d166,f_gt_60,0.04573804573804574,0.04536082474226804
d166,edu_non,0.04573804573804574,0.04536082474226804
d166,edu_low,0.19542619542619544,0.19381443298969073
d166,edu_middle,0.659043659043659,0.6618556701030928
d166,edu_high,0.0997920997920998,0.09896907216494845
d213,location_urban,1,1
d213,location_rural,0,0
d213,hh_size1,0.30976430976430974,0.30976430976430974
d213,hh_size2,0.6767676767676768,0.6767676767676768
d213,hh_size3,0,0
d213,hh_size4,0.013468013468013467,0.013468013468013467
d213,m_0_to_30,0.02610441767068273,0.02610441767068273
d213,f_0_to_30,0.024096385542168676,0.024096385542168676
d213,m_30_to_60,0.3132530120481928,0.3152610441767068
d213,f_30_to_60,0.3353413654618474,0.3313253012048193
d213,m_gt_60,0.178714859437751,0.18072289156626506
d213,f_gt_60,0.12248995983935743,0.12248995983935743
d213,edu_non,0.0783132530120482,0.0783132530120482
d213,edu_low,0.3815261044176707,0.3855421686746988
d213,edu_middle,0.4899598393574297,0.4859437751004016
d213,edu_high,0.050200803212851405,0.050200803212851405
d171,location_urban,1,1
d171,location_rural,0,0
d171,hh_size1,0.297029702970297,0.2983606557377049
d171,hh_size2,0.5247524752475248,0.521311475409836
d171,hh_size3,0.033003300330033,0.03278688524590164
d171,hh_size4,0.14521452145214522,0.14754098360655737
d171,m_0_to_30,0.15767634854771784,0.15702479338842976
d171,f_0_to_30,0.12863070539419086,0.128099173553719
d171,m_30_to_60,0.3278008298755187,0.3285123966942149
d171,f_30_to_60,0.29045643153526973,0.29132231404958675
d171,m_gt_60,0.04771784232365145,0.047520661157024795
d171,f_gt_60,0.04771784232365145,0.047520661157024795
d171,edu_non,0.06846473029045644,0.06818181818181818
d171,edu_low,0.2157676348547718,0.21487603305785125
d171,edu_middle,0.6120331950207469,0.6136363636363636
d171,edu_high,0.1037344398340249,0.10330578512396695
d177,location_urban,1,1
d177,location_rural,0,0
d177,hh_size1,0.31402439024390244,0.31419939577039274
d177,hh_size2,0.5121951219512195,0.5075528700906344
d177,hh_size3,0.027439024390243903,0.027190332326283987
d177,hh_size4,0.14634146341463414,0.1510574018126888
d177,m_0_to_30,0.13618677042801555,0.13539651837524178
d177,f_0_to_30,0.13618677042801555,0.13539651837524178
d177,m_30_to_60,0.2918287937743191,0.29206963249516443
d177,f_30_to_60,0.3404669260700389,0.34235976789168276
d177,m_gt_60,0.04474708171206226,0.04448742746615087
d177,f_gt_60,0.05058365758754864,0.05029013539651837
d177,edu_non,0.07198443579766536,0.07156673114119923
d177,edu_low,0.23151750972762647,0.23017408123791103
d177,edu_middle,0.585603112840467,0.5880077369439072
d177,edu_high,0.11089494163424124,0.1102514506769826
d198,location_urban,0,0
d198,location_rural,1,1
d198,hh_size1,0.21405750798722045,0.21405750798722045
d198,hh_size2,0.6549520766773163,0.6549520766773163
d198,hh_size3,0.019169329073482427,0.019169329073482427
d198,hh_size4,0.11182108626198083,0.11182108626198083
d198,m_0_to_30,0.018867924528301886,0.018867924528301886
d198,f_0_to_30,0.024528301886792454,0.024528301886792454
d198,m_30_to_60,0.32075471698113206,0.32075471698113206
d198,f_30_to_60,0.3113207547169811,0.3113207547169811
d198,m_gt_60,0.15471698113207547,0.15471698113207547
d198,f_gt_60,0.16981132075471697,0.16981132075471697
d198,edu_non,0.09056603773584905,0.09056603773584905
d198,edu_low,0.5528301886792453,0.5509433962264151
d198,edu_middle,0.3339622641509434,0.33584905660377357
d198,edu_high,0.022641509433962263,0.022641509433962263
d179,location_urban,0,0
d179,location_rural,1,1
d179,hh_size1,0.21739130434782608,0.21739130434782608
d179,hh_size2,0.6811594202898551,0.6847826086956522
d179,hh_size3,0.010869565217391304,0.010869565217391304
d179,hh_size4,0.09057971014492754,0.08695652173913043
d179,m_0_to_30,0.014893617021276596,0.014861995753715499
d179,f_0_to_30,0.02553191489361702,0.025477707006369428
d179,m_30_to_60,0.3021276595744681,0.30148619957537154
d179,f_30_to_60,0.3425531914893617,0.34394904458598724
d179,m_gt_60,0.15106382978723404,0.15074309978768577
d179,f_gt_60,0.16382978723404254,0.16348195329087048
d179,edu_non,0.10851063829787234,0.10828025477707007
d179,edu_low,0.5382978723404256,0.5392781316348195
d179,edu_middle,0.3170212765957447,0.31634819532908703
d179,edu_high,0.036170212765957444,0.036093418259023353
d178,location_urban,1,1
d178,location_rural,0,0
d178,hh_size1,0.275,0.27794561933534745
d178,hh_size2,0.471875,0.4471299093655589
d178,hh_size3,0.028125,0.027190332326283987
d178,hh_size4,0.225,0.24773413897280966
d178,m_0_to_30,0.1390593047034765,0.14084507042253522
d178,f_0_to_30,0.15337423312883436,0.1529175050301811
d178,m_30_to_60,0.3067484662576687,0.30784708249496984
d178,f_30_to_60,0.30879345603271985,0.3118712273641851
d178,m_gt_60,0.04703476482617587,0.04627766599597585
d178,f_gt_60,0.044989775051124746,0.04024144869215292
d178,edu_non,0.07566462167689161,0.0744466800804829
d178,edu_low,0.24948875255623723,0.24346076458752516
d178,edu_middle,0.5766871165644172,0.5835010060362174
d178,edu_high,0.09815950920245399,0.09859154929577464
d222,location_urban,1,1
d222,location_rural,0,0
d222,hh_size1,0.26490066225165565,0.26158940397350994
d222,hh_size2,0.7185430463576159,0.7218543046357616
d222,hh_size3,0.0033112582781456954,0.0033112582781456954
d222,hh_size4,0.013245033112582781,0.013245033112582781
d222,m_0_to_30,0.019193857965451054,0.019157088122605363
d222,f_0_to_30,0.028790786948176585,0.028735632183908046
d222,m_30_to_60,0.3512476007677543,0.3486590038314176
d222,f_30_to_60,0.31861804222648754,0.3218390804597701
d222,m_gt_60,0.14779270633397312,0.1475095785440613
d222,f_gt_60,0.1343570057581574,0.13409961685823754
d222,edu_non,0.08061420345489444,0.08045977011494253
d222,edu_low,0.362763915547025,0.36590038314176243
d222,edu_middle,0.5143953934740882,0.5114942528735632
d222,edu_high,0.04222648752399232,0.0421455938697318
d210,location_urban,0,0
d210,location_rural,1,1
d210,hh_size1,0.21153846153846154,0.2108626198083067
d210,hh_size2,0.6185897435897436,0.6166134185303515
d210,hh_size3,0.00641025641025641,0.006389776357827476
d210,hh_size4,0.16346153846153846,0.16613418530351437
d210,m_0_to_30,0.023575638506876228,0.023529411764705882
d210,f_0_to_30,0.01768172888015717,0.01764705882352941
d210,m_30_to_60,0.36738703339882123,0.3686274509803922
d210,f_30_to_60,0.3143418467583497,0.3137254901960784
d210,m_gt_60,0.13948919449901767,0.1392156862745098
d210,f_gt_60,0.137524557956778,0.13725490196078433
d210,edu_non,0.11984282907662082,0.11960784313725491
d210,edu_low,0.5166994106090373,0.5176470588235295
d210,edu_middle,0.33988212180746563,0.3392156862745098
d210,edu_high,0.023575638506876228,0.023529411764705882
d176,location_urban,0,0
d176,location_rural,1,1
d176,hh_size1,0.20875420875420875,0.20945945945945946
d176,hh_size2,0.6666666666666666,0.6722972972972973
d176,hh_size3,0.013468013468013467,0.013513513513513514
d176,hh_size4,0.1111111111111111,0.10472972972972973
d176,m_0_to_30,0.015904572564612324,0.015904572564612324
d176,f_0_to_30,0.013916500994035786,0.013916500994035786
d176,m_30_to_60,0.2982107355864811,0.2982107355864811
d176,f_30_to_60,0.3518886679920477,0.3518886679920477
d176,m_gt_60,0.147117296222664,0.147117296222664
d176,f_gt_60,0.17296222664015903,0.17296222664015903
d176,edu_non,0.10337972166998012,0.10337972166998012
d176,edu_low,0.5546719681908548,0.5546719681908548
d176,edu_middle,0.3220675944333996,0.3220675944333996
d176,edu_high,0.019880715705765408,0.019880715705765408
d219,location_urban,1,1
d219,location_rural,0,0
d219,hh_size1,0.2724252491694352,0.2706270627062706
d219,hh_size2,0.5614617940199336,0.5577557755775577
d219,hh_size3,0.019933554817275746,0.019801980198019802
d219,hh_size4,0.1461794019933555,0.15181518151815182
d219,m_0_to_30,0.11618257261410789,0.11570247933884298
d219,f_0_to_30,0.14522821576763487,0.1446280991735537
d219,m_30_to_60,0.3236514522821577,0.3243801652892562
d219,f_30_to_60,0.32987551867219916,0.3305785123966942
d219,m_gt_60,0.035269709543568464,0.03512396694214876
